Symbol,Sector,PE_Ratio
CNTH,Consumer Discretionary,489.084412
NGKV,Information Technology,412.441681
XVGF,Health Care,11.728812
QZTY,Information Technology,220.304001
IZGF,Health Care,-496.824493
KZHK,Consumer Discretionary,-384.359589
YATR,Consumer Discretionary,272.629364
OKIP,Industrials,-492.367401
QIZP,Telecommunication Services,62.809654
BTGE,Utilities,377.307129
LNLF,Energy,449.064667
QBCC,Consumer Discretionary,481.004028
MGXY,Information Technology,-372.752106
VULP,Consumer Discretionary,-180.754272
EUXQ,Utilities,286.512634
FIUI,Health Care,-384.949493
IEAO,Health Care,498.895294
WWUX,Industrials,-165.702164
YUOZ,Consumer Staples,183.982208
CURT,Energy,17.470535
JICH,Utilities,-363.013763
NEVV,Telecommunication Services,324.683380
NNWN,Consumer Discretionary,391.013641
ZBRP,Information Technology,316.365295
ATGA,Industrials,48.413586
QAYK,Industrials,-269.761597
EGBR,Financials,248.678574
LQMD,Telecommunication Services,-68.963196
LSDJ,Consumer Staples,-218.931824
INVD,Utilities,499.531799
YPLE,Information Technology,12.579700
DNQB,Real Estate,450.124725
NBVN,Real Estate,423.936859
SSKF,Financials,367.120117
TTMX,Industrials,260.851105
ZDGS,Consumer Discretionary,491.241791
TCCH,Telecommunication Services,-299.328369
GNEG,Industrials,-77.184181
KYPC,Real Estate,223.157990
ZRTF,Information Technology,-105.237495
HNER,Industrials,140.537338
VQIS,Consumer Staples,-489.912628
EZDG,Financials,-487.697021
ENFJ,Telecommunication Services,-292.566162
KYBT,Utilities,321.525848
EQWE,Health Care,-279.025360
DQMU,Industrials,-486.195831
VKMT,Consumer Staples,-210.213348
PCCE,Real Estate,-373.787323
FAME,Financials,278.773773
HISZ,Information Technology,-313.913605
ICEO,Financials,97.695976
CAEA,Consumer Discretionary,-413.346375
LKRH,Utilities,172.940155
WVSQ,Real Estate,376.640533
APGD,Financials,350.062073
MEPA,Consumer Staples,177.759033
IPBG,Real Estate,263.838348
JEEO,Real Estate,-7.698142
YGQW,Consumer Discretionary,413.891083
QVRB,Health Care,20.112339
NBYS,Health Care,475.313202
KRMG,Financials,-354.939270
VPCU,Consumer Discretionary,422.293457
EJFQ,Information Technology,-456.024750
LOBM,Real Estate,354.741119
FQDI,Information Technology,452.747894
ZIJS,Telecommunication Services,97.911163
IKLK,Utilities,-43.645924
CESB,Consumer Staples,295.029388
LRBJ,Utilities,-226.039307
WFVD,Consumer Discretionary,277.917267
TMZY,Information Technology,-498.656769
RPTQ,Financials,81.616837
JAPC,Information Technology,-184.260086
GGHI,Financials,155.016022
SFOT,Real Estate,-425.269409
TNHV,Financials,349.473389
XGPO,Real Estate,454.387970
DETO,Consumer Discretionary,311.443176
EMKC,Industrials,-12.227302
OHMX,Real Estate,87.100311
JMFV,Health Care,-52.932064
JDNM,Information Technology,445.965515
BRIZ,Utilities,-299.805115
KLVH,Industrials,207.530045
UYCV,Financials,113.932556
ZWKN,Information Technology,-109.881073
LRMJ,Telecommunication Services,-249.808685
XYCI,Utilities,-168.326309
TJQK,Consumer Discretionary,-91.961029
MVYC,Energy,-242.019226
YHWT,Industrials,-143.575211
ZJHX,Energy,-356.584076
RNIM,Utilities,396.120209
HJKT,Information Technology,-102.740654
WDTW,Utilities,-149.973145
YEZL,Financials,-469.929565
DUUK,Health Care,453.044220
OMYH,Financials,135.937103
PJTP,Health Care,-55.402050
MPUH,Health Care,364.520264
FEQG,Energy,-377.898315
LEIB,Energy,106.031677
NXGV,Consumer Discretionary,269.792908
VIRJ,Utilities,17.044832
FJJB,Information Technology,370.378967
TRDQ,Real Estate,-399.978790
GDBF,Utilities,282.607880
JFGQ,Industrials,-488.723328
YZVI,Information Technology,18.714041
RYLL,Financials,285.263947
OQMK,Energy,243.840302
UZPE,Energy,456.306885
JZIY,Financials,-262.662537
KVQN,Energy,389.904083
EHLD,Energy,-152.014893
SXDN,Consumer Discretionary,26.078066
HFOM,Telecommunication Services,-394.514740
SVXB,Information Technology,-224.447220
NALW,Telecommunication Services,-397.187561
FTGS,Information Technology,-82.850548
IWIF,Telecommunication Services,362.092133
FVPP,Industrials,116.972778
YAIK,Energy,182.945465
IUUK,Industrials,468.969299
AFPG,Utilities,466.747620
LNLQ,Health Care,-85.091248
FBRI,Energy,-134.406967
UYIV,Consumer Staples,-308.310516
TGZP,Consumer Staples,89.365089
OTEX,Health Care,201.944611
DZYN,Utilities,-467.221771
YLYH,Consumer Discretionary,149.281693
XNYT,Industrials,-272.359924
WNVZ,Telecommunication Services,-186.205811
KEFA,Telecommunication Services,11.570787
WFKN,Information Technology,-125.821587
ASIM,Utilities,-175.678635
HFZJ,Industrials,386.079315
OSTF,Consumer Staples,-219.166107
QTXH,Financials,22.400097
WPKE,Consumer Staples,-42.799004
ZMTC,Energy,-227.300674
BIOD,Telecommunication Services,431.251251
BVDS,Health Care,-481.018494
VDXY,Health Care,-273.730072
YPIT,Consumer Staples,26.136723
IYRY,Consumer Discretionary,-70.600784
WODI,Health Care,-458.209229
DIHP,Real Estate,-119.012054
TOAV,Financials,486.385559
NFSN,Information Technology,449.520691
DKLL,Health Care,368.036041
XUML,Health Care,-418.716614
BOFZ,Financials,-165.376572
MMNM,Financials,-233.848053
TKPZ,Real Estate,-409.093872
ITUG,Energy,-160.446396
LLJN,Financials,433.970337
KFNS,Real Estate,472.951294
TOIY,Industrials,-199.508987
PDGF,Financials,-458.335510
XTRM,Health Care,123.558640
KIWY,Health Care,-338.730103
HOCT,Information Technology,211.938812
MCMG,Energy,7.049226
TQFR,Energy,-115.064636
KRKX,Consumer Staples,-321.615387
GRAN,Telecommunication Services,269.572083
XMIW,Utilities,161.784119
QERN,Health Care,-445.942688
PSUC,Consumer Discretionary,100.569260
TUWD,Telecommunication Services,-84.128761
LLFB,Consumer Discretionary,122.267860
XLXH,Industrials,464.178314
MGMZ,Financials,402.085175
YFGV,Health Care,-222.860107
PREH,Energy,-447.759613
PWFE,Financials,218.288467
RQYT,Utilities,-112.187782
KLJE,Consumer Staples,-365.548553
YQXO,Energy,-80.049561
QTIN,Utilities,297.321136
IIDK,Consumer Staples,-2.432997
YQVN,Industrials,-86.507797
ABYA,Energy,317.459290
ETHS,Financials,450.855743
UZTQ,Utilities,391.907959
CGQP,Consumer Discretionary,41.582874
LECW,Telecommunication Services,74.841606
FNBC,Consumer Staples,277.002808
GXNK,Energy,293.231049
CTOV,Industrials,6.149938
NBVR,Utilities,-386.580475
BXYW,Real Estate,265.404266
RKTX,Health Care,266.552032
NFKB,Consumer Discretionary,412.116516
KOLL,Real Estate,178.591202
OXAD,Telecommunication Services,488.233154
IKJW,Financials,-63.551682
GINU,Consumer Staples,277.921356
UZGL,Telecommunication Services,-458.320313
CQKO,Energy,172.193848
LLUY,Information Technology,-484.442230
GCHQ,Utilities,-235.534317
QFJD,Energy,354.745667
JPMA,Financials,362.521942
ACEH,Financials,-253.967102
ZNEY,Energy,-311.456665
XRKH,Consumer Staples,-382.376190
NYMO,Energy,26.984253
KDKX,Energy,-410.400879
VNBS,Consumer Staples,-344.720978
WHXL,Real Estate,409.252228
HUHN,Energy,215.878906
WBYG,Health Care,-382.549561
KTAR,Energy,-100.890808
FUQJ,Financials,-425.945343
EDBD,Telecommunication Services,-335.035187
KZCX,Financials,-254.750244
PRTA,Telecommunication Services,425.061218
HGDM,Health Care,304.558228
XTTB,Health Care,-444.813782
BXNU,Health Care,-390.871368
KFDP,Industrials,325.858459
SLHA,Real Estate,-7.724967
IYNZ,Health Care,223.106445
MZLB,Health Care,114.312538
DLCO,Telecommunication Services,-118.439896
PRTJ,Real Estate,113.610825
XSLL,Energy,400.336365
RLQQ,Industrials,66.004700
LPSQ,Consumer Discretionary,-12.494339
FYQJ,Utilities,360.912384
VHUC,Telecommunication Services,-163.457870
BRFU,Consumer Discretionary,5.410077
YASL,Financials,337.241730
IOWJ,Energy,-298.857361
FHYZ,Telecommunication Services,-16.956480
HYUV,Health Care,-80.521957
TLBC,Utilities,308.433289
HERS,Consumer Discretionary,136.204803
QPRO,Telecommunication Services,314.849121
DTRE,Health Care,-23.865108
LYTI,Health Care,-224.351486
MOUF,Financials,434.245056
WJUG,Consumer Discretionary,-70.683830
IKZR,Utilities,222.495316
UEMI,Information Technology,238.810089
SRTX,Information Technology,-104.799614
NKJX,Telecommunication Services,416.539978
PCFJ,Utilities,149.999878
LTEH,Utilities,-194.153961
AISU,Information Technology,-446.221222
LXAM,Consumer Staples,-32.028137
IXBX,Industrials,-163.497086
VHRW,Utilities,483.259399
UZKG,Telecommunication Services,-379.393951
MWYP,Telecommunication Services,57.290230
RRNE,Utilities,478.636658
HAKI,Industrials,-387.533905
FUXU,Utilities,-176.733109
YTAP,Telecommunication Services,-449.999298
BMLN,Energy,192.599503
PEUC,Information Technology,36.916103
AUSG,Financials,497.185150
BEIX,Industrials,282.359650
PSRH,Real Estate,-258.097717
VXBY,Consumer Staples,-487.876038
ZINN,Telecommunication Services,86.227943
ZFOG,Consumer Staples,-253.106934
UCNX,Health Care,480.374817
KJFH,Health Care,76.414902
HMYO,Utilities,343.870514
CDQF,Information Technology,178.508011
AGNX,Consumer Discretionary,-317.205353
BJIS,Telecommunication Services,-331.065155
JFEI,Health Care,483.653076
PWUQ,Telecommunication Services,-493.360931
NDMC,Consumer Staples,82.895355
YPNC,Telecommunication Services,-132.890594
BLLY,Industrials,416.647217
VQSM,Consumer Discretionary,-21.995087
LCHB,Real Estate,-172.281845
WMBU,Real Estate,174.486069
VUBE,Financials,328.455658
JZQJ,Utilities,136.271011
GHJL,Information Technology,-405.733307
GBAT,Utilities,78.977905
YULD,Consumer Discretionary,-368.212524
VBTK,Consumer Staples,400.580597
MQEP,Utilities,417.149353
OZMC,Real Estate,-316.023499
VHCJ,Consumer Staples,-195.583054
XSAR,Industrials,-462.846893
RXYG,Consumer Discretionary,-2.960997
ZDRZ,Utilities,-480.811646
LVIN,Consumer Staples,-199.763794
YSOZ,Consumer Staples,-89.524307
ZAQF,Telecommunication Services,35.130253
ANEV,Financials,246.062195
XMVX,Consumer Discretionary,46.482468
XLFN,Health Care,171.598404
AARZ,Real Estate,47.150639
DSLG,Telecommunication Services,213.026520
LABE,Financials,61.998199
VHGP,Health Care,214.586014
HYYL,Financials,-387.046753
XDYX,Consumer Staples,299.486969
ZGOD,Information Technology,-188.101196
AZBM,Telecommunication Services,311.535278
TYZX,Information Technology,-327.374542
DCGK,Real Estate,-74.757347
CCHG,Consumer Discretionary,-223.113037
PLCE,Industrials,246.025482
XZMI,Energy,186.221130
BQAV,Information Technology,-195.682571
JPJI,Real Estate,314.886536
VQOU,Industrials,83.167274
BBZL,Health Care,246.204956
FXCO,Energy,-205.638901
IUYZ,Industrials,300.805634
WFDU,Consumer Discretionary,-78.602463
LUYR,Telecommunication Services,65.475693
EHGW,Energy,-270.533783
ANYE,Consumer Discretionary,-34.785667
BRXJ,Information Technology,302.504211
ACTX,Financials,128.714188
VMNN,Financials,-404.805908
ICTP,Real Estate,60.273140
UNAK,Financials,448.576752
TGKP,Consumer Staples,235.132629
LWPD,Energy,-244.425278
WSCP,Real Estate,-274.245880
VZBE,Information Technology,364.055756
PABS,Consumer Staples,-110.474442
XKYC,Health Care,46.893154
ZEOJ,Energy,156.212921
RMTK,Energy,250.708084
NHSW,Financials,-61.014252
NAEZ,Energy,454.241913
YADA,Energy,-109.214516
SUWU,Telecommunication Services,122.831779
VNZU,Health Care,-15.558001
NZOZ,Telecommunication Services,196.035370
BJVD,Health Care,355.822235
AYQT,Information Technology,-187.256210
NFKO,Information Technology,289.442810
GOFV,Consumer Discretionary,-119.368446
AXWI,Consumer Staples,-0.138768
LSRT,Energy,-239.341995
YZLH,Energy,15.537156
HVJC,Utilities,-228.867401
OCLO,Consumer Discretionary,273.798279
CBSL,Energy,-188.980957
LHBW,Energy,249.240601
IKGA,Health Care,-343.689636
YGYF,Industrials,21.965940
MHGJ,Consumer Staples,31.596180
STZM,Consumer Staples,131.484116
IHYV,Energy,172.523941
PJLK,Consumer Staples,-178.338333
JTYE,Energy,-456.141998
UTTU,Health Care,-188.729874
YAWY,Consumer Discretionary,-311.590240
DCVZ,Consumer Staples,366.143219
RXRX,Utilities,-198.104065
REFU,Telecommunication Services,-33.971222
EGIB,Telecommunication Services,-439.639771
TRST,Real Estate,222.139679
WAIA,Real Estate,382.499176
WYKF,Information Technology,-202.732864
SBOH,Consumer Discretionary,393.955017
SRVZ,Energy,-110.617996
DYCY,Consumer Staples,-21.875484
QGUD,Energy,47.070652
HTJV,Telecommunication Services,-325.349640
EYHJ,Telecommunication Services,-174.399643
AWOV,Real Estate,209.312271
DANE,Telecommunication Services,-40.571857
GXWE,Telecommunication Services,43.168705
MBLE,Energy,214.837463
JELA,Information Technology,198.420151
UJPJ,Real Estate,-308.354767
IPLZ,Health Care,-207.288376
CSNW,Telecommunication Services,381.815430
LIHL,Information Technology,-58.340984
ATRD,Consumer Discretionary,297.069092
WQIF,Real Estate,96.116119
VDPO,Financials,484.748871
DAQT,Real Estate,279.747864
OGGJ,Telecommunication Services,-373.895813
QHKH,Telecommunication Services,-112.590714
KZZU,Utilities,147.584274
ZADB,Consumer Discretionary,439.845123
GHYW,Information Technology,221.546921
AIFP,Information Technology,41.182041
HHNT,Industrials,150.799500
PXQU,Industrials,-232.368332
EEJQ,Energy,-413.265961
NGJY,Energy,-220.891418
YVZC,Information Technology,357.403503
GRFL,Energy,207.584396
NGHV,Real Estate,140.827545
MFQF,Industrials,445.251190
WMDU,Real Estate,19.936644
OFXQ,Information Technology,-335.291351
KNFJ,Information Technology,-216.537582
KYVZ,Information Technology,59.325207
PGGG,Consumer Discretionary,10.470382
TNKO,Energy,138.818634
ZYDL,Industrials,303.233215
RVNX,Utilities,-296.708374
NBXX,Health Care,284.607544
VSDX,Consumer Staples,22.026733
DZJK,Industrials,-454.282867
NOUQ,Consumer Discretionary,6.526902
OLQY,Real Estate,490.482117
TACD,Energy,-320.307556
RYKN,Health Care,73.586227
STSP,Telecommunication Services,162.438278
NONX,Consumer Discretionary,55.759453
WNFF,Consumer Staples,-376.584229
LHLZ,Consumer Discretionary,-183.574173
ACFY,Consumer Staples,-88.631248
RQXR,Energy,-65.636040
CBXK,Telecommunication Services,262.310974
SEWE,Energy,-430.208832
ZDMM,Industrials,-263.825775
UTCP,Information Technology,-490.839661
DJSD,Financials,329.473511
HKJO,Consumer Staples,308.983704
UUBL,Financials,-253.273026
MJYS,Utilities,-387.629364
BTGD,Utilities,87.588638
KRDU,Industrials,470.923340
YYQD,Real Estate,472.755554
RFYL,Health Care,432.795441
VQEY,Industrials,162.704453
AAUU,Financials,-384.583710
QBWN,Consumer Discretionary,225.586990
GHMF,Real Estate,457.659393
DRSG,Energy,-303.400299
PFAN,Health Care,-173.051910
KHLS,Industrials,472.612396
BYOH,Consumer Discretionary,-342.074005
JKQE,Telecommunication Services,-342.786804
WVPS,Health Care,83.946472
DSSC,Telecommunication Services,453.207886
CNBF,Health Care,158.423355
YFRW,Utilities,-266.505768
IWSM,Health Care,172.416946
RCYV,Telecommunication Services,99.281044
QOXY,Real Estate,-294.622711
XEEL,Financials,-417.730286
HGSQ,Consumer Staples,425.144257
JVMM,Utilities,196.270554
FJTV,Consumer Discretionary,-258.118530
QHBW,Industrials,-253.164703
AWJB,Real Estate,410.340607
IFYZ,Consumer Staples,110.146339
GDLP,Utilities,214.888733
GZWS,Consumer Discretionary,319.044647
VOLI,Consumer Staples,351.749390
GGMP,Industrials,98.409653
GSDJ,Consumer Staples,-410.442230
VRRS,Consumer Staples,351.136963
JVGD,Financials,288.645233
APKK,Utilities,-303.092987
PNMQ,Information Technology,213.819397
EFWW,Information Technology,365.739777
PDTL,Utilities,148.834045
GKIE,Information Technology,-455.760040
YCGZ,Information Technology,-113.591690
AQZZ,Telecommunication Services,68.682335
OHUB,Industrials,248.653000
PQSZ,Financials,-168.505783
YMFZ,Energy,216.861938
FQCW,Consumer Staples,-485.325256
MZVS,Consumer Discretionary,488.970551
QMSJ,Energy,412.956421
YBQR,Real Estate,251.264145
EFNK,Consumer Staples,-296.560486
VHEZ,Energy,424.186249
JSGP,Real Estate,41.269447
YFPT,Utilities,-65.963623
CJMN,Health Care,497.811035
PNZB,Real Estate,-428.231079
VECY,Consumer Staples,-495.133575
QGCY,Financials,92.656883
TANP,Industrials,8.031220
CRRH,Utilities,-27.567217
PPBT,Utilities,-140.768829
DNKL,Telecommunication Services,186.571701
KCZG,Real Estate,-65.706749
CADQ,Health Care,-370.188019
BIQC,Information Technology,119.926331
KECB,Information Technology,-288.467133
CMHY,Energy,327.854401
QMCN,Industrials,189.618210
OVEC,Industrials,-35.888577
OEQD,Energy,-190.633499
DITM,Financials,-271.022217
DOYK,Telecommunication Services,104.913605
CTLO,Health Care,309.469330
HCKO,Industrials,72.892273
IDNB,Information Technology,-29.289621
IEXS,Health Care,-123.661430
MIHB,Health Care,-481.013519
BATB,Consumer Discretionary,2.596240
NKCH,Energy,49.267189
PLHC,Industrials,69.980072
POPW,Utilities,-210.397446
QLPK,Information Technology,-363.629456
JDGB,Consumer Discretionary,-203.096771
KNBB,Energy,424.519165
ZZVZ,Industrials,46.028473
SOCI,Utilities,-196.407181
JUPL,Utilities,446.451447
OUCQ,Health Care,-286.459656
HVRT,Health Care,119.845390
VACJ,Consumer Staples,-393.875977
TALN,Financials,-123.535599
URQX,Financials,108.513687
IGKG,Telecommunication Services,-450.318115
BEMV,Utilities,-234.513596
UMNJ,Utilities,-162.084747
PEZF,Information Technology,-194.924683
KLHR,Real Estate,411.447937
EMJN,Utilities,-83.329109
TWKW,Telecommunication Services,379.365814
UQPK,Industrials,3.467269
TUUO,Consumer Staples,-30.767296
KNOG,Utilities,-191.862793
OBSE,Financials,-478.176880
DRPJ,Utilities,-349.447388
LKBU,Industrials,151.339890
MXWI,Industrials,-432.186127
VHVY,Real Estate,14.847285
MQII,Information Technology,358.702209
WSAA,Consumer Discretionary,5.760705
RGKF,Consumer Staples,-28.901974
XCFW,Financials,129.237549
SHUO,Real Estate,-119.600052
GQRQ,Health Care,-213.155945
SKNS,Health Care,-324.144287
RABH,Consumer Discretionary,-117.739677
QQDM,Utilities,36.040649
JYVY,Health Care,-479.183136
NPSL,Consumer Staples,51.578419
WDCI,Utilities,-127.276588
CLHT,Telecommunication Services,364.454926
ZEZN,Consumer Staples,127.030945
GHQX,Industrials,27.400860
THSC,Utilities,426.302765
ROEO,Consumer Discretionary,-249.805023
IQVD,Information Technology,137.419357
EYZD,Energy,454.339386
IETE,Financials,172.803772
NKFB,Information Technology,-453.584320
GXBB,Financials,72.599594
UANE,Financials,-425.653107
HWNL,Financials,103.296364
PBPL,Industrials,361.817474
NDEW,Utilities,-118.354134
IYDT,Information Technology,-348.132202
JKRY,Industrials,-348.828766
KWYA,Industrials,441.060394
TDKP,Consumer Discretionary,-309.996704
BQNZ,Energy,287.098267
NATZ,Consumer Staples,-119.980225
GHGE,Telecommunication Services,-352.400269
TLDP,Utilities,-338.372223
OOJD,Consumer Staples,158.404099
VUXZ,Energy,-52.861416
IXQE,Energy,-268.455505
MUCR,Financials,-480.857025
JGWB,Information Technology,-496.433655
SEUS,Financials,-99.114075
ZISX,Health Care,-87.375778
TYNQ,Industrials,-169.358444
VSQK,Energy,458.102295
VMWU,Health Care,-367.911438
KFKL,Industrials,222.841949
MPIJ,Health Care,-151.315262
NMYM,Information Technology,-52.856533
QWOQ,Energy,-49.957764
XSTA,Consumer Staples,277.066162
PUGU,Real Estate,-63.697472
BMSL,Health Care,442.674133
OWGR,Health Care,-225.488663
CSZF,Utilities,208.791901
BLDO,Industrials,-429.006256
CFSY,Consumer Discretionary,-376.064117
IXEV,Telecommunication Services,327.270966
