Symbol,Sector,PE_Ratio
RFSM,Information Technology,-172.162567
BVKE,Telecommunication Services,-394.575226
CMCS,Health Care,7.148137
IQIL,Consumer Discretionary,-41.682606
YAEJ,Information Technology,-391.588837
HNFM,Energy,-483.983673
FSHS,Telecommunication Services,345.413330
QNTL,Consumer Discretionary,265.201050
KKQS,Energy,401.419586
UBBK,Consumer Staples,445.489105
OHNG,Energy,-230.399643
ZKIA,Financials,196.558853
JFHP,Consumer Staples,-275.264587
AXEN,Consumer Discretionary,-357.802826
PFFK,Consumer Staples,-166.169800
NVYN,Financials,-115.420273
ULLD,Consumer Discretionary,-341.639709
NRPQ,Information Technology,-15.542130
CMFE,Information Technology,213.183228
RXRN,Utilities,-446.442230
QHWQ,Energy,135.234314
ETIV,Financials,-364.224487
NWMP,Telecommunication Services,434.915436
JZUV,Real Estate,74.807243
PZIJ,Telecommunication Services,443.183075
SSXJ,Energy,76.519058
RUIY,Health Care,375.519348
APYS,Health Care,412.776520
WTQK,Consumer Staples,-108.056488
XFDH,Financials,338.208984
ILJY,Information Technology,-161.702347
OVEL,Real Estate,-416.783875
TVAX,Financials,377.264923
UVLK,Utilities,-79.931305
OTPF,Consumer Discretionary,-396.577911
DGYV,Energy,487.669403
ADZQ,Information Technology,-407.625092
BRQN,Energy,402.729156
RIVX,Information Technology,287.665833
OBDI,Information Technology,-284.097717
AIQL,Utilities,177.680099
ABUP,Consumer Staples,187.091827
BYRI,Consumer Staples,105.666466
BULB,Energy,-270.752655
IYZU,Financials,381.811981
PPLK,Utilities,260.141602
IPVJ,Health Care,18.222054
GEQC,Real Estate,80.689537
MGKU,Telecommunication Services,-279.933929
OEUP,Consumer Discretionary,68.321205
NASB,Industrials,39.041290
URNM,Energy,-25.580614
YGJC,Information Technology,-151.819672
KULZ,Utilities,321.755859
BPFN,Energy,-145.110382
NWRG,Information Technology,101.721214
YHKX,Health Care,1.801996
PDSE,Industrials,128.920288
EHGF,Utilities,-216.656876
EVJR,Health Care,295.891083
PHPT,Energy,256.710754
TQKK,Utilities,-227.947601
THOK,Consumer Staples,-21.337168
ZZLZ,Telecommunication Services,173.304184
KVXP,Real Estate,386.372559
ETNS,Real Estate,-182.200653
RHAS,Financials,-116.241310
IANY,Telecommunication Services,-83.027161
JCHW,Industrials,149.080658
XMNH,Information Technology,430.449280
LHWE,Information Technology,2.865749
SKQH,Consumer Staples,246.532974
PJYW,Information Technology,-252.534500
UABN,Utilities,10.869534
RERR,Health Care,-51.112919
NIFT,Consumer Staples,-58.700676
KSFU,Industrials,1.839808
URJJ,Energy,-371.043549
EMMZ,Energy,6.291788
EEJS,Utilities,286.815735
NXMG,Telecommunication Services,-380.508514
ZLCO,Industrials,-404.960052
KPQJ,Telecommunication Services,-324.117371
FQZR,Real Estate,107.569778
UVKF,Consumer Discretionary,246.458817
RURA,Financials,-70.013611
DPYF,Energy,332.711060
KFRR,Consumer Staples,-372.060669
XMWO,Energy,-131.015198
UXDO,Industrials,41.005402
LZGO,Energy,463.600403
PNQE,Telecommunication Services,-270.792664
QYRX,Telecommunication Services,-438.908447
YLJT,Telecommunication Services,-360.142639
ACJT,Consumer Discretionary,-361.719238
CNZZ,Real Estate,-200.676071
VRMC,Utilities,54.345745
RQAA,Industrials,139.150879
NXPT,Utilities,-385.378906
BRJS,Health Care,420.674133
MXYA,Telecommunication Services,453.484924
PTER,Telecommunication Services,-321.411987
TPOF,Consumer Staples,-401.180420
YTLK,Telecommunication Services,472.237640
ORHH,Utilities,-200.976135
PZRD,Information Technology,117.580795
QLPE,Industrials,332.501984
FAVG,Energy,-437.552795
MBFX,Health Care,302.632019
LOGI,Energy,-154.071594
KSNI,Consumer Discretionary,351.609467
KLNB,Financials,-152.986938
KGHG,Utilities,96.171608
RCEU,Financials,317.204956
UAZF,Energy,-117.674980
LONO,Industrials,-317.813721
RGIO,Telecommunication Services,369.220154
JYOX,Utilities,281.207703
BDYH,Information Technology,119.776909
ULKP,Utilities,-83.213112
HBZP,Energy,-238.309158
AADZ,Consumer Staples,-479.212830
LWNN,Consumer Staples,333.899902
RMZY,Telecommunication Services,-163.271347
OUEJ,Health Care,38.876339
GLNY,Utilities,-403.259705
UXBH,Telecommunication Services,490.934784
VHAE,Real Estate,292.980774
USLW,Health Care,202.265701
MJLE,Information Technology,-264.293884
AVEQ,Utilities,383.678711
SBPS,Energy,231.240082
NNSW,Consumer Discretionary,345.727509
JUAR,Information Technology,103.167122
FGXP,Consumer Discretionary,59.834988
RZBD,Industrials,-496.854309
SHXS,Consumer Discretionary,-449.418182
VHTT,Industrials,179.637527
GOZP,Telecommunication Services,91.013275
VLYF,Consumer Staples,357.534485
UDVN,Financials,-211.400589
WUDM,Real Estate,-81.369362
LWHI,Information Technology,74.729515
TVXO,Real Estate,-185.898132
RDUI,Real Estate,357.643646
ITON,Consumer Discretionary,-116.933258
XEYG,Utilities,-129.405685
UIRA,Information Technology,298.468872
CNRN,Energy,135.022552
TNVR,Consumer Discretionary,153.805939
IAFD,Financials,-168.370255
WWZL,Real Estate,77.676750
NFGH,Telecommunication Services,352.318909
AMUX,Consumer Staples,-83.370461
TPTR,Utilities,90.857811
YVID,Industrials,-389.857849
QQXQ,Industrials,-305.220398
FMCZ,Real Estate,-55.916195
KBYS,Consumer Staples,356.009216
BIXQ,Real Estate,431.254578
NFBC,Information Technology,-314.321014
DCRZ,Real Estate,473.638672
QSTK,Utilities,145.871643
PZHE,Financials,386.015686
UQHD,Real Estate,222.121002
EJGS,Consumer Staples,68.639671
FNSL,Energy,-233.398361
XIEJ,Consumer Staples,195.196106
WDDW,Information Technology,433.026886
LBWN,Consumer Discretionary,-61.927303
MJZB,Information Technology,118.449081
NWLM,Energy,126.757011
NGVT,Energy,72.351387
WKAO,Consumer Discretionary,195.415787
VMLJ,Energy,318.789612
TSQE,Utilities,166.565781
CSMY,Consumer Staples,-55.313519
VHVI,Telecommunication Services,471.925781
NMTG,Real Estate,413.092102
UWVA,Financials,95.396164
UHSI,Telecommunication Services,-357.038483
PGZO,Consumer Discretionary,-216.184021
WVNN,Industrials,-472.934937
UYNI,Real Estate,-486.928070
LXAK,Consumer Staples,175.557816
KZHK,Energy,-479.823608
CRLA,Health Care,123.802696
GUPK,Health Care,167.747665
VLNI,Telecommunication Services,496.809235
LMOB,Utilities,368.383789
TOSP,Information Technology,213.086243
AGTH,Health Care,489.347351
UBUB,Consumer Staples,-369.636749
JQJI,Energy,-478.310211
JISV,Consumer Discretionary,-419.082733
DHVG,Real Estate,-61.125889
SESS,Consumer Staples,26.790583
ETGR,Financials,465.954620
KIKP,Consumer Discretionary,-404.995575
JQSK,Energy,319.388153
SDAN,Consumer Staples,330.927246
LVJJ,Consumer Staples,-474.575073
ADYM,Industrials,-125.934296
AVCH,Financials,-418.345367
ZXZC,Real Estate,-98.609482
FPYF,Health Care,-209.335861
QSCQ,Telecommunication Services,-293.914795
MKMB,Consumer Staples,38.114933
BYLI,Energy,-205.306290
HADB,Consumer Staples,-361.307587
GXTB,Real Estate,-181.859222
RKJC,Real Estate,420.720551
TADM,Telecommunication Services,-247.392899
OSTV,Telecommunication Services,-183.467056
IJER,Energy,13.595904
YHKI,Information Technology,-60.092106
BZQV,Financials,-418.150818
WLSC,Real Estate,-415.697296
KOHA,Real Estate,376.859497
SFWH,Real Estate,-209.065796
DRLQ,Real Estate,-360.767822
KQVB,Energy,88.787621
OICU,Consumer Discretionary,310.290802
JDMR,Utilities,180.384109
HKHV,Utilities,313.337799
EZEJ,Health Care,258.433533
YGKW,Health Care,417.437042
QFHW,Industrials,-272.695709
PQBA,Information Technology,238.861115
SKTM,Real Estate,-239.236938
GUHH,Energy,50.751579
JLNI,Consumer Discretionary,-78.555466
YMYY,Telecommunication Services,-387.244171
FKQD,Information Technology,-400.705902
GQYI,Utilities,-360.593933
IWFE,Health Care,214.424606
IXHE,Energy,35.299782
YFFN,Information Technology,-103.254616
XMWZ,Industrials,-249.230011
HJBV,Information Technology,51.670551
YXJA,Energy,482.746948
ITDY,Industrials,0.203711
FNCX,Industrials,-145.832001
GEZU,Consumer Staples,-253.567001
BIQX,Telecommunication Services,-18.210821
UBVB,Information Technology,267.779999
KGFD,Telecommunication Services,-1.478164
HJQD,Utilities,241.293869
LZLU,Telecommunication Services,-24.222969
MJSE,Consumer Staples,-335.116486
CVJZ,Telecommunication Services,-329.153198
BIDA,Energy,263.937347
IYBR,Telecommunication Services,107.221107
SMAG,Consumer Staples,-160.252548
VOFV,Real Estate,92.747978
MROI,Real Estate,250.489853
SVXR,Energy,-161.549271
ZOOP,Industrials,-259.133667
LBHK,Financials,351.059570
DPRW,Consumer Staples,-463.850098
NFAT,Consumer Staples,70.457657
TXJI,Consumer Staples,-368.611755
CFCB,Financials,-385.791382
RHVV,Telecommunication Services,186.822968
QIPZ,Health Care,-315.102753
WUII,Telecommunication Services,-50.444717
HEIO,Consumer Staples,-267.553009
MVWZ,Information Technology,226.119659
EWVM,Industrials,-328.547394
SLGB,Telecommunication Services,358.296997
ZIEY,Consumer Discretionary,-360.860352
OFNQ,Health Care,147.357651
TGIH,Industrials,368.760468
JANM,Real Estate,-367.739105
KQTQ,Information Technology,17.135441
OIBQ,Real Estate,-38.060547
KKZM,Utilities,-148.617233
FEQK,Consumer Staples,446.247803
LRTK,Utilities,417.706787
RURD,Utilities,-279.658356
PVXD,Health Care,243.899261
GZBU,Energy,-450.206207
WBJJ,Consumer Staples,-426.808899
XHCD,Information Technology,5.487197
SLTL,Information Technology,-450.294159
VZNC,Consumer Discretionary,-64.903656
FUZY,Telecommunication Services,-37.582691
TYPE,Utilities,-377.789551
DWCD,Consumer Staples,-88.396103
UZWA,Real Estate,460.535614
EXIX,Real Estate,-432.075256
BRJU,Information Technology,346.714081
UNZA,Information Technology,2.705191
DUFB,Consumer Staples,333.203888
YCGD,Financials,351.239990
HCMH,Financials,-121.315651
LYTW,Industrials,-328.627991
IUFG,Financials,-404.916626
JFEJ,Telecommunication Services,326.936523
XQLY,Telecommunication Services,-202.555557
HRQF,Energy,457.477173
HXLB,Information Technology,416.588074
YKBT,Utilities,-107.930695
ZKUS,Consumer Discretionary,308.301178
GDRX,Real Estate,-74.471848
UAQH,Utilities,406.038757
GSUW,Energy,-45.894619
PUZW,Information Technology,-23.326212
DJMI,Utilities,-118.737144
ZHUT,Consumer Staples,165.995575
XECC,Health Care,-206.406693
JSDA,Information Technology,117.310555
HRQU,Real Estate,54.304634
GMUN,Health Care,-10.091495
UKYT,Consumer Discretionary,-182.951538
JSNF,Telecommunication Services,-183.840424
IZFL,Telecommunication Services,369.112000
JFRM,Consumer Staples,281.865906
OWNR,Utilities,-359.919983
EGTJ,Consumer Discretionary,-76.408218
OBML,Industrials,76.003296
ZBUL,Consumer Staples,-341.764282
YKPR,Real Estate,142.609146
KZLW,Consumer Staples,169.412613
OJYS,Financials,479.728760
CQHO,Real Estate,78.138466
VRBR,Consumer Staples,-198.222443
WQSK,Information Technology,97.158607
VEBD,Consumer Staples,405.944824
AQAK,Financials,-406.246521
HIMX,Energy,248.869507
PLQQ,Information Technology,318.857330
ZDSZ,Real Estate,-402.214264
RCVC,Consumer Discretionary,-26.252754
VHFY,Information Technology,-239.566116
YGSY,Financials,12.626209
LCBL,Energy,-347.006104
HRGO,Consumer Discretionary,365.227692
BAFJ,Energy,441.234467
KCKI,Energy,152.488937
BNFT,Telecommunication Services,-372.695587
TZKQ,Consumer Staples,-441.148193
DHHK,Industrials,-346.702942
LTMX,Information Technology,-466.375458
NMCY,Financials,-132.564163
ECXP,Consumer Staples,-226.897308
PUWS,Telecommunication Services,275.706085
MTKS,Industrials,9.121952
ZWVM,Industrials,-308.799591
ULWQ,Utilities,-21.264290
VKOW,Consumer Staples,-268.884796
UJQD,Real Estate,-22.470840
JQVL,Health Care,104.495895
YCJK,Telecommunication Services,-114.944763
JAUE,Real Estate,192.786224
FBXY,Information Technology,108.070770
LYRT,Real Estate,247.653275
MPKC,Telecommunication Services,-352.540466
NUHP,Consumer Staples,-136.863708
GXJG,Health Care,-92.476761
TGWJ,Health Care,489.178253
IDAQ,Utilities,-303.559479
BCIU,Financials,247.476883
PEDN,Information Technology,90.149910
SWUP,Health Care,339.883606
YOKQ,Consumer Staples,-133.416122
IFZB,Health Care,198.891632
CNND,Energy,-473.457703
SBYL,Energy,365.488251
OEKL,Consumer Discretionary,-455.430939
GLCS,Telecommunication Services,149.280014
CCUG,Telecommunication Services,405.673798
CTWY,Energy,-390.617493
WSEQ,Real Estate,-448.830780
COLE,Consumer Staples,319.720459
HRIZ,Information Technology,-76.978119
RIYT,Health Care,-227.802795
SALF,Utilities,-42.748650
XJWS,Consumer Staples,184.197540
GQDF,Financials,195.456863
PXHW,Telecommunication Services,15.481917
LXLV,Financials,-229.223846
JWKL,Telecommunication Services,-245.602188
BHSI,Financials,-465.102417
YTWS,Health Care,-383.998871
BFZL,Utilities,490.201965
EIPI,Telecommunication Services,-294.731476
PDLG,Financials,-412.813568
FOWQ,Industrials,19.603840
FOUL,Telecommunication Services,-97.534836
JRGL,Telecommunication Services,378.288757
SRBV,Consumer Discretionary,-52.395123
ZAQA,Utilities,-330.453339
QXJD,Consumer Staples,-309.980469
TZSE,Telecommunication Services,-302.883728
IJAW,Energy,-194.558365
CIGY,Financials,-285.610199
CMPG,Energy,447.203125
UJEY,Financials,198.032135
PNBX,Consumer Discretionary,-401.920685
LEIV,Financials,-143.043274
RTUW,Industrials,122.773491
NLDE,Health Care,-149.156219
HIUM,Energy,263.005707
KMWK,Energy,-384.627930
CJVP,Consumer Staples,167.168213
YNEY,Real Estate,-67.584305
XUDO,Telecommunication Services,157.243469
DMVU,Health Care,-50.145542
YUMF,Telecommunication Services,206.770538
DAYB,Telecommunication Services,389.550995
KXCG,Energy,-221.970093
QHRC,Consumer Staples,-435.283966
ZMMD,Consumer Discretionary,154.869598
YEVO,Financials,-271.197144
QUXO,Consumer Discretionary,-115.428024
RAWC,Industrials,-127.637199
AIJT,Utilities,-451.661041
TFUH,Consumer Discretionary,196.569931
MJVI,Real Estate,-59.765923
MHGO,Information Technology,239.705368
TTOW,Energy,26.246620
AEJB,Energy,-405.622681
AGNF,Telecommunication Services,223.038727
VSAR,Consumer Staples,-371.895081
QDKN,Consumer Staples,-367.634460
CORY,Financials,-393.214966
UWZN,Financials,378.207642
PVUG,Energy,450.519012
XCCF,Utilities,-217.738815
ZHKN,Real Estate,217.112762
KAGK,Consumer Staples,-10.140079
ISHT,Consumer Staples,-356.796204
INTQ,Financials,-113.380264
GHAX,Telecommunication Services,421.988159
KTUY,Utilities,-168.609756
XSVJ,Health Care,-335.851837
LWRS,Financials,310.285614
ASXY,Health Care,340.419464
AOFS,Utilities,-155.296555
PEPH,Real Estate,312.717468
PPTN,Information Technology,429.087891
RSUV,Consumer Staples,-334.891357
RUHB,Consumer Staples,31.786676
SIAR,Telecommunication Services,46.330822
EQRN,Energy,274.326447
PDDD,Financials,288.794708
FMAP,Consumer Staples,186.572556
OYRU,Industrials,315.535919
FYFY,Industrials,208.446823
MNQQ,Telecommunication Services,342.426544
ZRBT,Industrials,-226.052856
CDLL,Financials,-155.082916
LBCX,Consumer Discretionary,388.800842
QFRY,Energy,159.990387
EKEK,Information Technology,-51.532547
BWJO,Consumer Staples,359.628418
ABVH,Health Care,-225.646500
SCRR,Health Care,-464.595734
IXSA,Health Care,86.222786
VEUS,Real Estate,-11.735100
SZQH,Consumer Staples,-156.148132
GNLQ,Utilities,469.258453
PIOG,Real Estate,-279.240997
LVEM,Utilities,254.871979
XUJB,Industrials,372.376343
WOUD,Financials,177.900787
EDEM,Consumer Discretionary,-101.610886
TPWK,Energy,-453.414246
HUDG,Consumer Discretionary,-126.307899
HJBS,Consumer Discretionary,-348.350922
AHIL,Real Estate,48.262337
LYEC,Consumer Staples,495.643494
HJGY,Utilities,157.825867
FFES,Industrials,-35.343670
BLME,Telecommunication Services,142.031586
ZCQX,Consumer Staples,-329.747406
SQDO,Financials,-266.719513
IBBZ,Utilities,278.519775
WVCT,Industrials,156.661057
JBNA,Telecommunication Services,158.820007
IZWV,Real Estate,-473.684448
CEHY,Health Care,-444.426361
VPNZ,Health Care,429.799438
ZXOM,Information Technology,-211.861481
QQLL,Health Care,393.322418
EXWC,Health Care,-390.516876
OLQE,Industrials,15.001556
JBDN,Health Care,240.778381
WUHR,Energy,-95.141579
ABRN,Consumer Discretionary,263.150848
TIPP,Industrials,-66.728783
XOYN,Utilities,252.383408
EPNB,Consumer Discretionary,206.556137
GPXM,Consumer Staples,200.594223
WXHX,Telecommunication Services,-187.348373
UKQU,Telecommunication Services,48.395611
CTRQ,Energy,-147.886719
HSFA,Consumer Staples,-396.019043
XJIY,Energy,-42.134098
WJZQ,Utilities,-451.440155
AFPR,Utilities,-57.360088
XHOU,Utilities,304.503754
QBUN,Real Estate,-318.265869
JQIL,Health Care,-310.048615
LPQU,Energy,137.109283
WKKU,Telecommunication Services,-400.032898
HURL,Information Technology,-228.829895
BPYX,Telecommunication Services,-496.658752
ZACI,Utilities,-379.173676
ELSS,Consumer Staples,219.497421
PDLN,Health Care,239.818573
COGI,Consumer Discretionary,-138.614426
LQKQ,Consumer Staples,494.498810
XIKR,Real Estate,250.694382
IZPP,Utilities,344.130554
WCHE,Information Technology,-156.166016
KTPI,Consumer Discretionary,-254.936462
AOZI,Real Estate,-308.327179
NDBV,Telecommunication Services,-94.570847
LLYU,Information Technology,225.469955
WQGV,Industrials,-188.244659
KJTC,Consumer Staples,466.005432
ZBAU,Consumer Discretionary,262.850586
WPIP,Consumer Staples,81.589005
TFET,Real Estate,116.087769
DTXZ,Consumer Discretionary,87.245003
PJFZ,Industrials,180.587204
TZVI,Financials,-181.492111
HGAX,Health Care,381.036346
QJQV,Consumer Staples,24.468031
AJGG,Energy,203.304428
CFGJ,Telecommunication Services,-309.054596
ICBO,Telecommunication Services,84.567184
NUGS,Consumer Discretionary,421.002838
WWBO,Consumer Staples,175.432114
LUCE,Telecommunication Services,-236.057892
DNTW,Real Estate,81.063293
WGNI,Consumer Staples,445.084076
CJGC,Utilities,270.306488
KQIO,Real Estate,259.189789
SRJM,Industrials,323.814056
XVSF,Financials,57.852657
LWVK,Telecommunication Services,145.169983
DJVY,Health Care,198.044250
OLWX,Energy,-446.014954
QWJD,Information Technology,-204.355606
XBZD,Consumer Discretionary,219.171265
WAAD,Real Estate,-432.121552
TOZL,Telecommunication Services,-184.767883
FJTM,Industrials,127.546341
NMJE,Energy,-234.365311
RFOG,Real Estate,-61.828182
KUBI,Energy,-218.080811
HEXE,Consumer Discretionary,89.284462
DGJD,Information Technology,-154.713242
SCQD,Utilities,-246.476822
BZZY,Telecommunication Services,-98.868126
OVWI,Consumer Discretionary,-111.335884
LWQY,Financials,236.082520
SUKO,Financials,-171.286514
EUEJ,Consumer Discretionary,-56.950317
HZTL,Financials,40.372692
GRAY,Consumer Discretionary,296.246796
JQJC,Health Care,-7.382519
QZQD,Health Care,152.054169
NRJA,Financials,-177.973297
UEBK,Utilities,101.886078
RIVO,Industrials,219.796326
RIWS,Utilities,469.812866
SFZX,Energy,382.622223
UAPR,Consumer Staples,248.586472
QSMM,Health Care,-331.465637
ELQW,Energy,-311.765594
WBUY,Energy,270.710419
EQGS,Consumer Staples,356.840424
WQHT,Information Technology,85.234474
TXQD,Utilities,79.357918
RBOC,Financials,-286.535004
NVIT,Telecommunication Services,7.600513
MXWE,Telecommunication Services,405.411835
SIJV,Telecommunication Services,308.804169
QNPE,Energy,106.792992
TWLU,Utilities,-438.274323
BTGP,Financials,74.059814
TLES,Telecommunication Services,-361.536957
WCCI,Real Estate,-298.954132
HHYT,Telecommunication Services,367.330811
KIWQ,Information Technology,375.992950
CZLV,Telecommunication Services,208.732651
